date,A2C Agent 1,A2C Agent 2,SAC Agent 1,SAC Agent 2,PPO Agent 1,PPO Agent 2,TD3 Agent 1,TD3 Agent 2,Mean Var,djia
2025-02-05 14:30:00+00:00,1013275.702209015,1013275.702209015,983717.1985864259,1013275.702209015,1016023.8927673341,1016023.8927673341,983717.1985864259,1013275.702209015,893882.890607654,995613.7353373307
2025-02-05 15:30:00+00:00,1020863.8492427062,1020863.8492427062,991083.673531494,1020863.8492427062,1023456.8703564452,1023456.8703564452,991083.673531494,1020863.8492427062,900577.3315486248,996689.4188925959
2025-02-05 16:30:00+00:00,1027565.6527705383,1027565.6527705383,997589.6976708984,1027565.6527705383,1030157.7952350617,1030157.7952350617,997589.6976708984,1027565.6527705383,906489.8195006719,998102.0172907141
2025-02-05 17:30:00+00:00,1020979.0031123352,1020979.0031123352,991195.4634179687,1020979.0031123352,1023554.4483722687,1023554.4483722687,991195.4634179687,1020979.0031123352,900678.9229880016,998952.2472089092
2025-02-05 18:30:00+00:00,1021683.9571528627,1021683.9571528627,991879.8236779786,1021683.9571528627,1024261.1894763948,1024261.1894763948,991879.8236779786,1021683.9571528627,901300.8499445374,1001406.4012598172
2025-02-05 19:30:00+00:00,1030920.6626582335,1030920.6626582335,1000846.6978540038,1030920.6626582335,1033521.3100971221,1033521.3100971221,1000846.6978540038,1030920.6626582335,909449.6877596588,1002183.3129220546
2025-02-05 20:30:00+00:00,1035186.9176020812,1035186.9176020812,1004988.3229455565,1035186.9176020812,1037798.3800281524,1037798.3800281524,1004988.3229455565,1035186.9176020812,913213.4777381484,1002668.4353823081
2025-02-06 14:30:00+00:00,1045679.4449458312,1045679.4449458312,1015174.3327111815,1045679.4449458312,1048317.5060047149,1048317.5060047149,1015174.3327111815,1045679.4449458312,922470.2309761107,1001015.370561376
2025-02-06 15:30:00+00:00,1050967.9274897766,1050967.9274897766,1020308.3231286621,1050967.9274897766,1053619.3948902132,1053619.3948902132,1020308.3231286621,1050967.9274897766,927135.8540723168,1000597.9802042455
2025-02-06 16:30:00+00:00,1058218.8923640442,1058218.8923640442,1027347.4659967041,1058218.8923640442,1060888.7410129549,1060888.7410129549,1027347.4659967041,1058218.8923640442,933532.8250192839,999681.1528702221
2025-02-06 17:30:00+00:00,1061322.9274897766,1061322.9274897766,1030360.8231286621,1061322.9274897766,1064000.6448902132,1064000.6448902132,1030360.8231286621,1061322.9274897766,936271.2774683011,999104.9062918498
2025-02-06 18:30:00+00:00,1057883.4166560364,1057883.4166560364,1027021.7905206298,1057883.4166560364,1060552.4148715974,1060552.4148715974,1027021.7905206298,1057883.4166560364,933236.860496665,997712.819548672
2025-02-06 19:30:00+00:00,1061447.1824336243,1061447.1824336243,1030481.4482202148,1061447.1824336243,1064125.2148212434,1064125.2148212434,1030481.4482202148,1061447.1824336243,936380.898088397,998480.8282798289
2025-02-06 20:30:00+00:00,1066086.202209015,1066086.202209015,1034984.9485864257,1066086.202209015,1068775.9945453645,1068775.9945453645,1034984.9485864257,1066086.202209015,940473.5499271742,999785.0203994955
2025-02-07 14:30:00+00:00,1069606.9274897766,1069606.9274897766,1038402.8231286621,1069606.9274897766,1072305.6448902132,1072305.6448902132,1038402.8231286621,1069606.9274897766,943579.6161850886,997464.1484638822
2025-02-07 15:30:00+00:00,1066210.4571528626,1066210.4571528626,1035105.5736779785,1066210.4571528626,1068900.5644763948,1068900.5644763948,1035105.5736779785,1066210.4571528626,940583.1705472701,993333.7121443225
2025-02-07 16:30:00+00:00,1062358.4274897766,1062358.4274897766,1031366.0731286621,1062358.4274897766,1065038.7698902132,1065038.7698902132,1031366.0731286621,1062358.4274897766,937184.8198078997,992872.9418190836
2025-02-07 17:30:00+00:00,1070808.142882843,1070808.142882843,1039568.9474877929,1070808.142882843,1073509.9053730012,1073509.9053730012,1039568.9474877929,1070808.142882843,944639.3565236145,993406.1575638998
2025-02-07 18:30:00+00:00,1061488.642882843,1061488.642882843,1030521.6974877929,1061488.642882843,1064166.7803730012,1064166.7803730012,1030521.6974877929,1061488.642882843,936417.4754672286,990306.4537260119
2025-02-07 19:30:00+00:00,1068269.0695796204,1068269.0695796204,1037104.0479821777,1068269.0695796204,1070964.3955005647,1070964.3955005647,1037104.0479821777,1068269.0695796204,942399.326619377,989725.9302493755
2025-02-07 20:30:00+00:00,1075819.9274897766,1075819.9274897766,1044434.3231286621,1075819.9274897766,1078534.3948902132,1078534.3948902132,1044434.3231286621,1075819.9274897766,949060.8702226792,989937.156653444
2025-02-10 14:30:00+00:00,1113512.1527705383,1113512.1527705383,1081025.4476708984,1113512.1527705383,1116322.1702350618,1116322.1702350618,1081025.4476708984,1113512.1527705383,982313.8336873421,993133.0470604573
2025-02-10 15:30:00+00:00,1105766.6329951477,1105766.6329951477,1073506.1973046875,1105766.6329951477,1108557.0155109407,1108557.0155109407,1073506.1973046875,1105766.6329951477,975480.5548297697,991429.9687149256
2025-02-10 16:30:00+00:00,1110355.976073761,1110355.976073761,1077961.4721765136,1110355.976073761,1113157.9926074983,1113157.9926074983,1077961.4721765136,1110355.976073761,979529.3807237883,990888.8101590474
2025-02-10 17:30:00+00:00,1112849.4176020813,1112849.4176020813,1080382.0729455566,1112849.4176020813,1115657.7550281526,1115657.7550281526,1080382.0729455566,1112849.4176020813,981729.1532080312,992656.4783967322
2025-02-10 18:30:00+00:00,1114381.937377472,1114381.937377472,1081869.8233117675,1114381.937377472,1117194.1597522737,1117194.1597522737,1081869.8233117675,1114381.937377472,983081.1780280131,993822.1513828216
2025-02-10 19:30:00+00:00,1114417.5832514954,1114417.5832514954,1081904.4278649902,1114417.5832514954,1117229.895988846,1117229.895988846,1081904.4278649902,1114417.5832514954,983112.6256524964,992889.9621285023
2025-02-10 20:30:00+00:00,1106056.4769282532,1106056.4769282532,1073787.5740441894,1106056.4769282532,1108847.594200516,1108847.594200516,1073787.5740441894,1106056.4769282532,975736.261932394,993726.7503664385
2025-02-11 14:30:00+00:00,1109660.1231074524,1109660.1231074524,1077285.947121582,1109660.1231074524,1112460.3756488801,1112460.3756488801,1077285.947121582,1109660.1231074524,978915.4829479717,992199.2867006531
2025-02-11 15:30:00+00:00,1109866.2877192688,1109866.2877192688,1077486.0890588379,1109866.2877192688,1112667.0628894807,1112667.0628894807,1077486.0890588379,1109866.2877192688,979097.3661945397,994099.8879190804
2025-02-11 16:30:00+00:00,1099429.3780513,1099429.3780513,1067354.0722131347,1099429.3780513,1102203.6955799104,1102203.6955799104,1067354.0722131347,1099429.3780513,969889.6801720832,994532.2910619547
2025-02-11 17:30:00+00:00,1100442.504577179,1100442.504577179,1068337.6023339843,1100442.504577179,1103219.3903888704,1103219.3903888704,1068337.6023339843,1100442.504577179,970783.4841090804,994049.8743944807
2025-02-11 18:30:00+00:00,1102121.6527705383,1102121.6527705383,1069967.6976708984,1102121.6527705383,1104902.7952350618,1104902.7952350618,1069967.6976708984,1102121.6527705383,972264.8679517594,994901.4135672465
2025-02-11 19:30:00+00:00,1105571.0863032532,1105571.0863032532,1073316.3631066894,1105571.0863032532,1108360.973106766,1108360.973106766,1073316.3631066894,1105571.0863032532,975308.0389607073,996798.2615892378
2025-02-11 20:30:00+00:00,1100754.7219844055,1100754.7219844055,1068640.6989526367,1100754.7219844055,1103532.3992694856,1103532.3992694856,1068640.6989526367,1100754.7219844055,971058.929614306,996473.828306625
2025-02-12 14:30:00+00:00,1087916.2663569641,1087916.2663569641,1056177.2923669433,1087916.2663569641,1090661.3980640413,1090661.3980640413,1056177.2923669433,1087916.2663569641,959732.5435295899,988568.2873579863
2025-02-12 15:30:00+00:00,1082114.963561554,1082114.963561554,1050545.4626855468,1082114.963561554,1084845.3889240266,1084845.3889240266,1050545.4626855468,1082114.963561554,954614.4984031409,986958.7770724387
2025-02-12 16:30:00+00:00,1090026.9571528626,1090026.9571528626,1058226.3236779785,1090026.9571528626,1092777.4394763948,1092777.4394763948,1058226.3236779785,1090026.9571528626,961594.6443580341,992857.3180478734
2025-02-12 17:30:00+00:00,1085056.6329951477,1085056.6329951477,1053401.1973046875,1085056.6329951477,1087794.5155109407,1087794.5155109407,1053401.1973046875,1085056.6329951477,957209.7080378009,991894.9286547906
2025-02-12 18:30:00+00:00,1082694.7778315735,1082694.7778315735,1051108.3388757324,1082694.7778315735,1085426.6730274202,1085426.6730274202,1051108.3388757324,1082694.7778315735,955126.0241247886,991232.6204093061
2025-02-12 19:30:00+00:00,1089612.7318721008,1089612.7318721008,1057824.1991357422,1089612.7318721008,1092362.1641315462,1092362.1641315462,1057824.1991357422,1089612.7318721008,961229.205118915,990409.4484189049
2025-02-12 20:30:00+00:00,1085925.5327754212,1085925.5327754212,1054244.7139672851,1085925.5327754212,1088665.6179584505,1088665.6179584505,1054244.7139672851,1085925.5327754212,957976.2717636798,991253.2193478846
2025-02-13 14:30:00+00:00,1114671.907714386,1114671.907714386,1082151.3227624511,1114671.907714386,1117484.865166092,1117484.865166092,1082151.3227624511,1114671.907714386,983336.9966470364,993577.931763572
2025-02-13 15:30:00+00:00,1124322.7120967102,1124322.7120967102,1091520.1987695312,1124322.7120967102,1127160.134407425,1127160.134407425,1091520.1987695312,1124322.7120967102,991851.1621848784,993932.3033340343
2025-02-13 16:30:00+00:00,1118482.4769282532,1118482.4769282532,1085850.5740441894,1118482.4769282532,1121305.094200516,1121305.094200516,1085850.5740441894,1118482.4769282532,986698.7700075753,994622.3677764169
2025-02-13 17:30:00+00:00,1114464.7318721008,1114464.7318721008,1081950.1991357422,1114464.7318721008,1117277.1641315462,1117277.1641315462,1081950.1991357422,1114464.7318721008,983154.2212692774,994140.1256762191
2025-02-13 18:30:00+00:00,1119396.2500605774,1119396.2500605774,1086737.6531762695,1119396.2500605774,1122221.183754349,1122221.183754349,1086737.6531762695,1119396.2500605774,987504.9220550554,998922.570771974
2025-02-13 19:30:00+00:00,1121392.671813507,1121392.671813507,1088675.7535791015,1121392.671813507,1124222.666450882,1124222.666450882,1088675.7535791015,1121392.671813507,989266.2120589149,1000117.1346422562
2025-02-13 20:30:00+00:00,1120470.6824336243,1120470.6824336243,1087780.6982202148,1120470.6824336243,1123298.3398212434,1123298.3398212434,1087780.6982202148,1120470.6824336243,988452.8114455079,999070.2546875459
2025-02-14 14:30:00+00:00,1143252.5672602844,1143252.5672602844,1109897.0571984863,1143252.5672602844,1146137.9768909456,1146137.9768909456,1109897.0571984863,1143252.5672602844,1008551.5235314656,997185.8882257951
2025-02-14 15:30:00+00:00,1131488.4176020813,1131488.4176020813,1098476.5729455566,1131488.4176020813,1134344.0050281526,1134344.0050281526,1098476.5729455566,1131488.4176020813,998172.9153208031,996946.3819229999
2025-02-14 16:30:00+00:00,1132814.646361847,1132814.646361847,1099764.05866333,1132814.646361847,1135673.59578743,1135673.59578743,1099764.05866333,1132814.646361847,999342.9453778181,996268.0134881152
2025-02-14 17:30:00+00:00,1137764.366698761,1137764.366698761,1104569.1831140136,1137764.366698761,1140635.8637012483,1140635.8637012483,1104569.1831140136,1137764.366698761,1003709.7045250343,996714.6438639908
2025-02-14 18:30:00+00:00,1141760.6231074524,1141760.6231074524,1108448.697121582,1141760.6231074524,1144642.2506488801,1144642.2506488801,1108448.697121582,1141760.6231074524,1007235.2954755232,996475.1375611956
2025-02-14 19:30:00+00:00,1146276.146361847,1146276.146361847,1112832.30866333,1146276.146361847,1149169.22078743,1149169.22078743,1112832.30866333,1146276.146361847,1011218.9957925978,994873.220952158
2025-02-14 20:30:00+00:00,1150375.9274897766,1150375.9274897766,1116812.323128662,1150375.9274897766,1153279.3948902132,1153279.3948902132,1116812.323128662,1150375.9274897766,1014835.9186737667,995178.9755362292
2025-02-18 14:30:00+00:00,1165287.1527705383,1165287.1527705383,1131287.9476708984,1165287.1527705383,1168228.4202350618,1168228.4202350618,1131287.9476708984,1165287.1527705383,1027990.9506672639,993493.2666346686
2025-02-18 15:30:00+00:00,1169719.1231074524,1169719.1231074524,1135590.447121582,1169719.1231074524,1172671.6256488801,1172671.6256488801,1135590.447121582,1169719.1231074524,1031900.938644681,993330.5699333528
2025-02-18 16:30:00+00:00,1159529.7120967102,1159529.7120967102,1125698.6987695312,1159529.7120967102,1162456.384407425,1162456.384407425,1125698.6987695312,1159529.7120967102,1022911.6017312251,993825.7300119813
2025-02-18 17:30:00+00:00,1161073.8610224915,1161073.8610224915,1127197.738564453,1161073.8610224915,1164004.4477619173,1164004.4477619173,1127197.738564453,1161073.8610224915,1024273.8860599037,993771.0031709273
2025-02-18 18:30:00+00:00,1156298.9571528626,1156298.9571528626,1122562.3236779785,1156298.9571528626,1159217.4394763948,1159217.4394763948,1122562.3236779785,1156298.9571528626,1020061.354092334,991131.8950910025
2025-02-18 19:30:00+00:00,1156091.0228877258,1156091.0228877258,1122360.4637841797,1156091.0228877258,1159008.97809639,1159008.97809639,1122360.4637841797,1156091.0228877258,1019877.9096161817,993068.8935864943
2025-02-18 20:30:00+00:00,1154932.1527705383,1154932.1527705383,1121235.4476708984,1154932.1527705383,1157847.1702350618,1157847.1702350618,1121235.4476708984,1154932.1527705383,1018855.5272712796,995544.082994171
2025-02-19 14:30:00+00:00,1154269.4176020813,1154269.4176020813,1120592.0729455566,1154269.4176020813,1157182.7550281526,1157182.7550281526,1120592.0729455566,1154269.4176020813,1018270.8467919687,992345.3995107403
2025-02-19 15:30:00+00:00,1159391.4263301087,1159391.4263301087,1125564.4527368164,1159391.4263301087,1162317.7480854036,1162317.7480854036,1125564.4527368164,1159391.4263301087,1022789.6027908539,992776.6679663201
2025-02-19 16:30:00+00:00,1158287.1626582337,1158287.1626582337,1124492.4478540039,1158287.1626582337,1161210.6850971223,1161210.6850971223,1124492.4478540039,1158287.1626582337,1021815.3955302666,991718.1792877498
2025-02-19 17:30:00+00:00,1165120.5525508118,1165120.5525508118,1131126.214333496,1165120.5525508118,1168061.3976825716,1168061.3976825716,1131126.214333496,1165120.5525508118,1027843.9720535444,992083.1121784154
2025-02-19 18:30:00+00:00,1163506.881530304,1163506.881530304,1129559.6833886718,1163506.881530304,1166443.6359943391,1166443.6359943391,1129559.6833886718,1163506.881530304,1026420.3537054836,995727.7277686174
2025-02-19 19:30:00+00:00,1154181.5669551087,1154181.5669551087,1120506.7886743164,1154181.5669551087,1157094.6816791536,1157094.6816791536,1120506.7886743164,1154181.5669551087,1018193.3428947494,995654.8459308499
2025-02-19 20:30:00+00:00,1153523.8879389954,1153523.8879389954,1119868.3223962402,1153523.8879389954,1156435.335441971,1156435.335441971,1119868.3223962402,1153523.8879389954,1017613.1230713936,997011.6700842575
2025-02-20 14:30:00+00:00,1148392.7781367493,1148392.7781367493,1114887.1073999023,1148392.7781367493,1151291.2182392122,1151291.2182392122,1114887.1073999023,1148392.7781367493,1013086.3378917892,987282.3375186711
2025-02-20 15:30:00+00:00,1145736.907714386,1145736.907714386,1112308.8227624511,1145736.907714386,1148628.615166092,1148628.615166092,1112308.8227624511,1145736.907714386,1010743.2668349895,984294.6185883948
2025-02-20 16:30:00+00:00,1156340.4176020813,1156340.4176020813,1122602.5729455566,1156340.4176020813,1159259.0050281526,1159259.0050281526,1122602.5729455566,1156340.4176020813,1020097.9314711656,984405.0323905217
2025-02-20 17:30:00+00:00,1155594.8879389954,1155594.8879389954,1121878.8223962402,1155594.8879389954,1158511.585441971,1158511.585441971,1121878.8223962402,1155594.8879389954,1019440.2077505904,982440.5395490456
2025-02-20 18:30:00+00:00,1158203.4833369446,1158203.4833369446,1124411.2130517578,1158203.4833369446,1161126.7936481477,1161126.7936481477,1124411.2130517578,1158203.4833369446,1021741.5716742101,984579.5123829733
2025-02-20 19:30:00+00:00,1158991.2318721008,1158991.2318721008,1125175.9491357422,1158991.2318721008,1161916.5391315462,1161916.5391315462,1125175.9491357422,1158991.2318721008,1022436.5418720101,986200.4568251048
2025-02-20 20:30:00+00:00,1160813.7219844055,1160813.7219844055,1126945.1989526367,1160813.7219844055,1163743.6492694856,1163743.6492694856,1126945.1989526367,1160813.7219844055,1024044.3853110153,987211.2886373026
2025-02-21 14:30:00+00:00,1153440.9670405579,1153440.9670405579,1119787.823861084,1153440.9670405579,1156352.2043384553,1156352.2043384553,1119787.823861084,1153440.9670405579,1017539.9683137304,978736.6583686112
2025-02-21 15:30:00+00:00,1153185.8841548157,1153185.8841548157,1119540.1926965332,1153185.8841548157,1156096.4748157503,1156096.4748157503,1119540.1926965332,1153185.8841548157,1017314.9282207971,978718.765222812
2025-02-21 16:30:00+00:00,1151461.9890132141,1151461.9890132141,1117866.6576013183,1151461.9890132141,1154368.2095874788,1154368.2095874788,1117866.6576013183,1151461.9890132141,1015794.0675729158,976891.2204094284
2025-02-21 17:30:00+00:00,1136375.9472651673,1136375.9472651673,1103221.323494873,1136375.9472651673,1139243.9246143342,1139243.9246143342,1103221.323494873,1136375.9472651673,1002484.808399772,971837.4977666299
2025-02-21 18:30:00+00:00,1121685.9286494446,1121685.9286494446,1088960.4435205078,1121685.9286494446,1124516.6666950227,1124516.6666950227,1088960.4435205078,1121685.9286494446,989524.9301043091,969067.9006478279
2025-02-21 19:30:00+00:00,1119228.1329951477,1119228.1329951477,1086574.4473046875,1119228.1329951477,1122052.6405109407,1122052.6405109407,1086574.4473046875,1119228.1329951477,987356.6052445493,971064.4265844665
2025-02-21 20:30:00+00:00,1112352.3978266907,1112352.3978266907,1079899.5725793457,1112352.3978266907,1115159.4753040315,1115159.4753040315,1079899.5725793457,1112352.3978266907,981290.6707276478,970453.0919836
2025-02-24 14:30:00+00:00,1101251.7417597962,1101251.7417597962,1069123.1993188476,1101251.7417597962,1104030.6789936067,1104030.6789936067,1069123.1993188476,1101251.7417597962,971497.4120946894,971277.573228572
2025-02-24 15:30:00+00:00,1110446.9868159485,1110446.9868159485,1078049.824227295,1110446.9868159485,1113249.2340625764,1113249.2340625764,1078049.824227295,1110446.9868159485,979609.6725309795,973757.8250872553
2025-02-24 16:30:00+00:00,1115086.1329951477,1115086.1329951477,1082553.4473046875,1115086.1329951477,1117900.1405109407,1117900.1405109407,1082553.4473046875,1115086.1329951477,983702.4358861556,974636.6840387292
2025-02-24 17:30:00+00:00,1115251.7219844055,1115251.7219844055,1082714.1989526367,1115251.7219844055,1118066.1492694856,1118066.1492694856,1082714.1989526367,1115251.7219844055,983848.5223686841,975392.2984932837
2025-02-24 18:30:00+00:00,1099512.172545929,1099512.172545929,1067434.4480371093,1099512.172545929,1102286.6999591829,1102286.6999591829,1067434.4480371093,1099512.172545929,969962.7234133474,974728.6809932285
2025-02-24 19:30:00+00:00,1098269.6231074524,1098269.6231074524,1066228.197121582,1098269.6231074524,1101041.0006488801,1101041.0006488801,1066228.197121582,1098269.6231074524,968866.5172123889,973224.4347751631
2025-02-24 20:30:00+00:00,1077808.1329951477,1077808.1329951477,1046364.4473046875,1077808.1329951477,1080527.6405109407,1080527.6405109407,1046364.4473046875,1077808.1329951477,950814.9116606119,971279.406184971
2025-02-25 14:30:00+00:00,1038376.2120967102,1038376.2120967102,1008084.4487695312,1038376.2120967102,1040995.759407425,1040995.759407425,1008084.4487695312,1038376.2120967102,916027.1479982082,967819.3082055959
2025-02-25 15:30:00+00:00,1045417.6626582335,1045417.6626582335,1014920.1978540038,1045417.6626582335,1048055.0600971221,1048055.0600971221,1014920.1978540038,1045417.6626582335,922239.2805140369,969918.3924169373
2025-02-25 16:30:00+00:00,1064760.7318721008,1064760.7318721008,1033698.1991357422,1064760.7318721008,1067447.1641315462,1067447.1641315462,1033698.1991357422,1064760.7318721008,939304.1889685525,971589.5249509445
2025-02-25 17:30:00+00:00,1063476.7219844055,1063476.7219844055,1032451.6989526367,1063476.7219844055,1066159.8992694856,1066159.8992694856,1032451.6989526367,1063476.7219844055,938171.4053887624,972182.9664060115
2025-02-25 18:30:00+00:00,1054364.3346247864,1054364.3346247864,1023605.5112237548,1054364.3346247864,1057024.41194191,1057024.41194191,1023605.5112237548,1054364.3346247864,930132.243951936,971702.9936804028
2025-02-25 19:30:00+00:00,1067163.1626582337,1067163.1626582337,1036030.4478540039,1067163.1626582337,1069855.6850971223,1069855.6850971223,1036030.4478540039,1067163.1626582337,941423.6696456042,976619.5064441946
2025-02-25 20:30:00+00:00,1049062.5796809385,1049062.5796809385,1018458.636132202,1049062.5796809385,1051709.2170108794,1051709.2170108794,1018458.636132202,1049062.5796809385,925454.9116338479,974769.1806012812
2025-02-26 14:30:00+00:00,1080707.4571528626,1080707.4571528626,1049179.0736779785,1080707.4571528626,1083434.3144763948,1083434.3144763948,1049179.0736779785,1080707.4571528626,953372.7633016482,978956.0894346561
2025-02-26 15:30:00+00:00,1096985.4868159485,1096985.4868159485,1064981.574227295,1096985.4868159485,1099753.6090625764,1099753.6090625764,1064981.574227295,1096985.4868159485,967733.6221161998,977815.3795690475
2025-02-26 16:30:00+00:00,1098160.1574092102,1098160.1574092102,1066121.9292382812,1098160.1574092102,1100931.2574543,1100931.2574543,1066121.9292382812,1098160.1574092102,968769.9440109616,976784.2106691853
2025-02-26 17:30:00+00:00,1080087.825683136,1080087.825683136,1048577.5434655761,1080087.825683136,1082813.1122364046,1082813.1122364046,1048577.5434655761,1080087.825683136,952826.1099143543,969421.3993819096
2025-02-26 18:30:00+00:00,1076068.437377472,1076068.437377472,1044675.5733117675,1076068.437377472,1078783.5347522737,1078783.5347522737,1044675.5733117675,1076068.437377472,949280.111462871,970334.3862358591
