time/total_timesteps,train/reward,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/loss,train/entropy_loss,train/learning_rate,train/std,train/clip_range,train/explained_variance,train/clip_fraction
165376,0.86933446,1292,2250,73,3256.402001953125,-3.797188401222229e-06,12910,1.6810372e-07,1670.254150390625,-1.4049824953079224,1.3575277728743006e-05,0.9861202836036682,0.2,9.059906005859375e-05,0.0
165504,-0.21258797,1293,2250,73,1939.065606689453,-4.258984699845314e-05,12920,1.9092113e-07,1153.4947509765625,-1.404958075284958,1.3575277728743006e-05,0.9861229062080383,0.2,-2.5510787963867188e-05,0.0
165632,80.57694,1294,2250,73,1960.5855102539062,-9.650648571550846e-05,12930,5.6810677e-07,865.7623901367188,-1.404970222711563,1.3575277728743006e-05,0.9861302971839905,0.2,0.0033888816833496094,0.0
165760,2.8833706,1295,2250,73,7754.027294921875,-2.3297406733036043e-05,12940,1.2340024e-07,3659.849609375,-1.404968374967575,1.3575277728743006e-05,0.9861218929290771,0.2,0.001286923885345459,0.0
165888,4.545109,1296,2250,73,4908.241625976562,-5.6098168715834615e-05,12950,1.8440187e-07,1941.8328857421875,-1.4049480199813842,1.3575277728743006e-05,0.9860982298851013,0.2,0.00039774179458618164,0.0
166016,-2.1166418,1297,2250,73,6787.385961914062,-3.5234587267041205e-05,12960,1.2805685e-07,3714.1884765625,-1.4049417495727539,1.3575277728743006e-05,0.9861094951629639,0.2,0.0017225146293640137,0.0
166144,1.0293257,1298,2250,73,6205.722924804688,-8.124979212880135e-05,12970,7.725321e-07,3178.054443359375,-1.4049671173095704,1.3575277728743006e-05,0.986147940158844,0.2,0.00033015012741088867,0.0
166272,-50.76214,1299,2250,73,4354.9388671875,-0.00025946348905563353,12980,3.4882687e-06,2388.358642578125,-1.4049918949604034,1.3575277728743006e-05,0.986141562461853,0.2,0.0010620355606079102,0.0
166400,-25.133099,1300,2250,73,3237.511022949219,1.1243671178817748e-05,12990,2.826564e-07,1597.1173095703125,-1.4049734771251678,1.3575277728743006e-05,0.9861218929290771,0.2,0.0015347599983215332,0.0
166528,-22.116835,1301,2250,73,3133.0884765625,-0.00014962616842240095,13000,2.1313317e-06,1469.9942626953125,-1.404973304271698,1.3575277728743006e-05,0.9861497282981873,0.2,0.00047856569290161133,0.0
166656,37.294353,1302,2250,74,2814.4148559570312,-0.00010526683181524276,13010,1.8612482e-06,1545.53515625,-1.4049996078014373,1.3575277728743006e-05,0.9861613512039185,0.2,0.0028285980224609375,0.0
166784,-19.317898,1303,2250,74,3551.730810546875,-3.483626060187817e-05,13020,1.4761463e-07,1493.703857421875,-1.405024880170822,1.3575277728743006e-05,0.9862237572669983,0.2,0.0018610358238220215,0.0
