date,A2C Agent 1,A2C Agent 2,A2C Agent 3,SAC Agent 1,SAC Agent 2,SAC Agent 3,PPO Agent 1,PPO Agent 2,PPO Agent 3,TD3 Agent 1,TD3 Agent 2,TD3 Agent 3,mvo,djia
2025-03-03 17:30:00+00:00,880154.0586830291,880154.0586830291,1582949.7791871259,879113.1258749694,879113.1258749694,1383228.3779521536,880305.0837435607,880305.0837435607,1555399.8029407386,879113.1258749694,879113.1258749694,1383228.3779521536,799279.2127483893,991761.2932298454
2025-03-03 18:30:00+00:00,886301.8460136568,886301.8460136568,1594008.5802320596,885253.6682028505,885253.6682028505,1392891.0649745117,886453.6760744936,886453.6760744936,1566265.4472370408,885253.6682028505,885253.6682028505,1392891.0649745117,804862.5173484444,991951.2464184237
2025-03-03 19:30:00+00:00,864345.4710136568,864345.4710136568,1554518.3045012308,863323.1682028505,863323.1682028505,1358382.5875721448,864494.4260744936,864494.4260744936,1527461.87758458,863323.1682028505,863323.1682028505,1358382.5875721448,784922.1513362193,981683.8752662132
2025-03-03 20:30:00+00:00,870760.5813118136,870760.5813118136,1566058.1199611197,869730.7184653017,869730.7184653017,1368465.465146498,870910.3763766176,870910.3763766176,1538800.0523608604,869730.7184653017,869730.7184653017,1368465.465146498,790748.2336177452,986203.3342759649
2025-03-04 14:30:00+00:00,852431.7696586762,852431.7696586762,1533092.5355325397,851423.5068258973,851423.5068258973,1339658.4173066395,852579.1647219544,852579.1647219544,1506407.5844424805,851423.5068258973,851423.5068258973,1339658.4173066395,774102.352276554,971684.7572554315
2025-03-04 15:30:00+00:00,854111.9189811859,854111.9189811859,1536116.2290149925,853101.6761374206,853101.6761374206,1342299.4499567978,854259.5340456847,854259.5340456847,1509377.681538767,853101.6761374206,853101.6761374206,1342299.4499567978,775628.2322292345,968056.6513535859
2025-03-04 16:30:00+00:00,886036.0962196504,886036.0962196504,1593536.404131514,884988.2315878602,884988.2315878602,1392474.5714849418,886187.8914828186,886187.8914828186,1565798.2303213633,884988.2315878602,884988.2315878602,1392474.5714849418,804621.1683935208,972600.9915556444
2025-03-04 17:30:00+00:00,887485.571691147,887485.571691147,1596145.4771435424,886435.9988913271,886435.9988913271,1394753.1117350904,887637.5567507631,887637.5567507631,1568360.7683933254,886435.9988913271,886435.9988913271,1394753.1117350904,805937.5547017063,972962.7944129505
2025-03-04 18:30:00+00:00,899474.901906601,899474.901906601,1617711.862492174,898411.2000021668,898411.2000021668,1413597.0824255059,899628.4568667298,899628.4568667298,1589550.656571464,898411.2000021668,898411.2000021668,1413597.0824255059,816826.0384672452,978173.1301137428
2025-03-04 19:30:00+00:00,908029.1203361665,908029.1203361665,1633098.810133384,906955.3375143738,906955.3375143738,1427041.916035917,908183.7953982239,908183.7953982239,1604669.1898303349,906955.3375143738,906955.3375143738,1427041.916035917,824594.818442722,981419.2785007147
2025-03-04 20:30:00+00:00,885652.708005539,885652.708005539,1592853.6148673482,884605.295186493,884605.295186493,1391873.3850409903,885804.4530672913,885804.4530672913,1565123.5191147898,884605.295186493,884605.295186493,1391873.3850409903,804272.9824423265,970639.3904589457
2025-03-05 14:30:00+00:00,885729.0943199311,885729.0943199311,1592993.7109549132,884681.591481659,884681.591481659,1391993.992285171,885880.8493838196,885880.8493838196,1565259.6590946587,884681.591481659,884681.591481659,1391993.992285171,804342.3550535751,972229.289729356
2025-03-05 15:30:00+00:00,881451.5772453462,881451.5772453462,1585300.1173269835,880409.1153464051,880409.1153464051,1385271.0595306545,881602.7722048645,881602.7722048645,1557699.930411187,880409.1153464051,880409.1153464051,1385271.0595306545,800457.5946552504,970141.6774329102
2025-03-05 16:30:00+00:00,890258.610486618,890258.610486618,1601143.5305977676,889205.7697348327,889205.7697348327,1399113.5963705606,890410.958652008,890410.958652008,1573266.0053218124,889205.7697348327,889205.7697348327,1399113.5963705606,808455.9762784826,975896.4564277261
2025-03-05 17:30:00+00:00,888020.1593605195,888020.1593605195,1597120.7006558354,886969.9565634461,886969.9565634461,1395596.1115427427,888172.2144198304,888172.2144198304,1569311.3333602499,886969.9565634461,886969.9565634461,1395596.1115427427,806423.0571488502,975823.4180890191
2025-03-05 18:30:00+00:00,894433.7547508394,894433.7547508394,1608656.2704190193,893375.9937033388,893375.9937033388,1405676.2981958801,894586.6496157533,894586.6496157533,1580646.1895843102,893375.9937033388,893375.9937033388,1405676.2981958801,812247.763619627,982181.409932447
2025-03-05 19:30:00+00:00,898635.6429649506,898635.6429649506,1616213.8370694097,897572.9301047059,897572.9301047059,1412280.3657923155,898789.0880312806,898789.0880312806,1588072.2580962728,897572.9301047059,897572.9301047059,1412280.3657923155,816063.8393120777,983655.4645117949
2025-03-05 20:30:00+00:00,895809.9319893037,895809.9319893037,1611133.2806806928,894750.5491537781,894750.5491537781,1407839.5899168921,895963.007052887,895963.007052887,1583079.0904590944,894750.5491537781,894750.5491537781,1407839.5899168921,813497.5818538605,981535.9258108839
2025-03-06 14:30:00+00:00,877132.8663307343,877132.8663307343,1577542.3772861385,876095.4939169617,876095.4939169617,1378485.4095521257,877283.4957919007,877283.4957919007,1550071.592042062,876095.4939169617,876095.4939169617,1378485.4095521257,796535.4227877016,976529.0986435827
2025-03-06 15:30:00+00:00,871142.3963524019,871142.3963524019,1566771.8179261296,870112.0835470888,870112.0835470888,1369071.05450743,871292.2414126283,871292.2414126283,1539486.2071064063,870112.0835470888,870112.0835470888,1369071.05450743,791094.9908423921,979008.4782439835
2025-03-06 16:30:00+00:00,852627.2510353242,852627.2510353242,1533472.4395719473,851618.7578329773,851618.7578329773,1339971.4225419443,852774.671695221,852774.671695221,1506764.9968608352,851618.7578329773,851618.7578329773,1339971.4225419443,774279.8847790246,970183.5028063577
2025-03-06 17:30:00+00:00,851859.0179649506,851859.0179649506,1532092.9801388017,850851.4301047059,850851.4301047059,1338764.4654086197,852006.3380312806,852006.3380312806,1505408.2525415083,850851.4301047059,850851.4301047059,1338764.4654086197,773582.1899816848,970542.3627269394
2025-03-06 18:30:00+00:00,844183.7956749116,844183.7956749116,1518290.6415602926,843185.2528586121,843185.2528586121,1326701.8826228376,844330.1107363587,844330.1107363587,1491844.7170438888,843185.2528586121,843185.2528586121,1326701.8826228376,766611.6977356484,968360.9331749141
2025-03-06 19:30:00+00:00,848515.4998375092,848515.4998375092,1526086.7545688609,847511.8522238465,847511.8522238465,1333511.0114338272,848662.3820986634,848662.3820986634,1499502.3438416615,847511.8522238465,847511.8522238465,1333511.0114338272,770545.6698261631,971716.7728397975
2025-03-06 20:30:00+00:00,844565.6689811859,844565.6689811859,1518988.1049280905,843566.6761374206,843566.6761374206,1327304.233780823,844712.0340456847,844712.0340456847,1492524.0861726047,843566.6761374206,843566.6761374206,1327304.233780823,766958.5078760932,971997.7787070323
2025-03-07 14:30:00+00:00,848078.6819893037,848078.6819893037,1525312.7723300795,847075.5491537781,847075.5491537781,1332826.849972016,848225.507052887,848225.507052887,1498735.2739616183,847075.5491537781,847075.5491537781,1332826.849972016,770148.9600881535,972252.8332231516
2025-03-07 15:30:00+00:00,837845.071691147,837845.071691147,1506913.2098108903,836853.9988913271,836853.9988913271,1316744.1542509866,837990.5567507631,837990.5567507631,1480652.0785756456,836853.9988913271,836853.9988913271,1316744.1542509866,760854.9880653709,964747.6311365915
2025-03-07 16:30:00+00:00,832537.3590217743,832537.3590217743,1497366.6940027843,831552.5412192077,831552.5412192077,1308402.072914011,832682.1490816955,832682.1490816955,1471271.6676946026,831552.5412192077,831552.5412192077,1308402.072914011,756034.6234416561,966137.0539901361
2025-03-07 17:30:00+00:00,844022.6910530243,844022.6910530243,1518028.0528392761,843024.3380942077,843024.3380942077,1326454.2141768227,844168.9850191955,844168.9850191955,1491571.4513391135,843024.3380942077,843024.3380942077,1326454.2141768227,766465.3855540294,972770.3441871515
2025-03-07 18:30:00+00:00,857319.4449974213,857319.4449974213,1541947.6420321434,856305.4221701355,856305.4221701355,1347353.3876965619,857467.4800600891,857467.4800600891,1515072.6697911555,856305.4221701355,856305.4221701355,1347353.3876965619,778541.2469120986,978045.6920355839
2025-03-07 19:30:00+00:00,860030.6056343232,860030.6056343232,1546823.9681429833,859013.387776825,859013.387776825,1351614.4929898358,860178.9957003479,860178.9957003479,1519864.1500996882,859013.387776825,859013.387776825,1351614.4929898358,781003.4719113419,977382.4611137732
2025-03-07 20:30:00+00:00,860985.2306343232,860985.2306343232,1548545.0502445905,859966.887776825,859966.887776825,1353115.699874664,861133.7457003479,861133.7457003479,1521552.9960892461,859966.887776825,859966.887776825,1353115.699874664,781870.444346656,976995.3311646566
2025-03-10 13:30:00+00:00,825354.0156532441,825354.0156532441,1484462.6048838953,824377.6632284852,824377.6632284852,1297115.3328904766,825497.8651156311,825497.8651156311,1458583.150830308,824377.6632284852,824377.6632284852,1297115.3328904766,749510.8463627903,968972.6181140966
2025-03-10 14:30:00+00:00,822251.8922630463,822251.8922630463,1478892.089499482,821279.1956076355,821279.1956076355,1292241.5894758806,822395.3355288391,822395.3355288391,1453104.5101798489,821279.1956076355,821279.1956076355,1292241.5894758806,746693.5563586057,968676.005764232
2025-03-10 15:30:00+00:00,825511.333005539,825511.333005539,1484759.5093675226,824534.795186493,824534.795186493,1297365.4302457562,825655.2030672913,825655.2030672913,1458867.0623749376,824534.795186493,824534.795186493,1297365.4302457562,749653.7190175357,965362.8832718036
2025-03-10 16:30:00+00:00,817684.1538063203,817684.1538063203,1470685.51588359,816716.840108368,816716.840108368,1285064.5867254664,817826.9989657288,817826.9989657288,1445036.1469279344,816716.840108368,816716.840108368,1285064.5867254664,742545.2223701748,961473.83698039
2025-03-10 17:30:00+00:00,815392.3313118136,815392.3313118136,1466563.2129973094,814427.7184653017,814427.7184653017,1281464.7757424042,815534.8763766176,815534.8763766176,1440990.3721729435,814427.7184653017,814427.7184653017,1281464.7757424042,740463.8323695251,956618.9723639514
2025-03-10 18:30:00+00:00,814551.4991966401,814551.4991966401,1465050.878513196,813587.8772482605,813587.8772482605,1280145.6949433838,814693.9341616516,814693.9341616516,1439509.4176078585,813587.8772482605,813587.8772482605,1280145.6949433838,739700.20448781,955897.1502473538
2025-03-10 19:30:00+00:00,817377.9093605195,817377.9093605195,1470134.9809046157,816410.9565634461,816410.9565634461,1284590.6285292138,817520.7144198304,817520.7144198304,1444510.1489331585,816410.9565634461,816410.9565634461,1284590.6285292138,742267.0969356038,956832.4690463253
2025-03-11 13:30:00+00:00,811955.6463524019,811955.6463524019,1460381.8521830963,810995.0835470888,810995.0835470888,1276071.4704005376,812097.7414126283,812097.7414126283,1434933.4167142003,810995.0835470888,810995.0835470888,1276071.4704005376,737342.6998529154,946154.8703507063
2025-03-11 14:30:00+00:00,831697.2843605195,831697.2843605195,1495891.984606497,830713.4565634461,830713.4565634461,1307099.2144114627,831841.9644198304,831841.9644198304,1469823.1493573275,830713.4565634461,830713.4565634461,1307099.2144114627,755271.6834653158,946143.0094239076
2025-03-11 15:30:00+00:00,831124.5326667939,831124.5326667939,1494861.8931005634,830141.3798422547,830141.3798422547,1306202.2830121852,831269.1377291565,831269.1377291565,1468817.6535134888,830141.3798422547,830141.3798422547,1306202.2830121852,754751.5211704466,944866.3099648998
2025-03-11 16:30:00+00:00,821501.8963524019,821501.8963524019,1477553.3216198038,820530.0835470888,820530.0835470888,1291080.2687047718,821645.2414126283,821645.2414126283,1451815.1105624086,820530.0835470888,820530.0835470888,1291080.2687047718,746012.4242060567,940332.9388906324
2025-03-11 17:30:00+00:00,843420.1073280488,843420.1073280488,1516978.6311074712,842422.4644980164,842422.4644980164,1325530.792572444,843566.3223910218,843566.3223910218,1490555.4288087296,842422.4644980164,842422.4644980164,1325530.792572444,765918.1303705566,948398.6366533495
2025-03-11 18:30:00+00:00,846311.4837318573,846311.4837318573,1522179.474064014,845310.4334921569,845310.4334921569,1330075.1412662915,846458.0773959045,846458.0773959045,1495665.4075074599,845310.4334921569,845310.4334921569,1330075.1412662915,768544.0239331804,950040.2602661895
2025-03-11 19:30:00+00:00,829749.8703361665,829749.8703361665,1492389.4743766356,828768.3375143738,828768.3375143738,1304047.3865288403,829894.2953982239,829894.2953982239,1466399.8721863455,828768.3375143738,828768.3375143738,1304047.3865288403,753503.0787469624,945779.333788686
2025-03-12 13:30:00+00:00,875649.0141044769,875649.0141044769,1574950.3263249898,874613.390370819,874613.390370819,1376188.7063458522,875799.4492678527,875799.4492678527,1547522.499701455,874613.390370819,874613.390370819,1376188.7063458522,795187.8161586643,942957.7709091417
2025-03-12 14:30:00+00:00,874579.0813118136,874579.0813118136,1573025.7922444849,873544.7184653017,873544.7184653017,1374507.1031888092,874729.3763766176,874729.3763766176,1545631.5892781767,873544.7184653017,873544.7184653017,1374507.1031888092,794216.1233590018,940705.8000556304
2025-03-12 15:30:00+00:00,884698.083005539,884698.083005539,1591227.369967442,883651.795186493,883651.795186493,1390413.2189359418,884849.7030672913,884849.7030672913,1563519.5776108748,883651.795186493,883651.795186493,1390413.2189359418,803406.0100070124,944995.5316410734
2025-03-12 16:30:00+00:00,886836.4336830291,886836.4336830291,1595073.911953047,885787.6258749694,885787.6258749694,1393778.6167763434,886988.3337435607,886988.3337435607,1567308.1806318192,885787.6258749694,885787.6258749694,1393778.6167763434,805348.0197955882,947957.731224086
2025-03-12 17:30:00+00:00,882559.7323280488,882559.7323280488,1587381.4441204893,881515.9644980164,881515.9644980164,1387061.9958222948,882711.0723910218,882711.0723910218,1559760.299029932,881515.9644980164,881515.9644980164,1387061.9958222948,801464.0002184364,946272.4094598828
2025-03-12 18:30:00+00:00,881757.821691147,881757.821691147,1585939.2534991216,880714.9988913271,880714.9988913271,1385807.173244948,881909.0567507631,881909.0567507631,1558354.2941541395,880714.9988913271,880714.9988913271,1385807.173244948,800735.7200898215,945799.3992663526
2025-03-12 19:30:00+00:00,883972.5586830291,883972.5586830291,1589922.9960757203,882927.1258749694,882927.1258749694,1389288.0542340223,884124.0837435607,884124.0837435607,1562268.726511927,882927.1258749694,882927.1258749694,1389288.0542340223,802747.1024896458,943936.2527800719
2025-03-13 13:30:00+00:00,890960.4206749116,890960.4206749116,1602492.3636523196,889906.7528586121,889906.7528586121,1400270.8102230972,891112.8607363587,891112.8607363587,1574619.4088697154,889906.7528586121,889906.7528586121,1400270.8102230972,809093.3470660412,941820.9947143965
2025-03-13 14:30:00+00:00,886569.1689811859,886569.1689811859,1594593.6305743165,885520.6761374206,885520.6761374206,1393369.121853346,886721.0340456847,886721.0340456847,1566858.1000623421,885520.6761374206,885520.6761374206,1393369.121853346,805105.2950299153,936700.0172741468
2025-03-13 15:30:00+00:00,884895.8950096283,884895.8950096283,1591583.9730657095,883849.3740744323,883849.3740744323,1390742.2961184683,885047.540973175,885047.540973175,1563901.187177581,883849.3740744323,883849.3740744323,1390742.2961184683,803585.659141405,933096.5250249057
2025-03-13 16:30:00+00:00,880344.9953361665,880344.9953361665,1583398.0743077751,879303.8375143738,879303.8375143738,1383589.690542907,880496.0453982239,880496.0453982239,1555857.7088755793,879303.8375143738,879303.8375143738,1383589.690542907,799452.6178186118,931417.1783140523
2025-03-13 17:30:00+00:00,893213.321691147,893213.321691147,1606544.8857701777,892156.9988913271,892156.9988913271,1403814.716238708,893366.0567507631,893366.0567507631,1578601.805921478,892156.9988913271,892156.9988913271,1403814.716238708,811139.3893135912,933048.546238307
2025-03-13 18:30:00+00:00,885996.3590217743,885996.3590217743,1593563.5638469856,884948.5412192077,884948.5412192077,1392475.0800451802,886148.1490816955,886148.1490816955,1565846.7373964454,884948.5412192077,884948.5412192077,1392475.0800451802,804585.0798192479,932048.393651497
2025-03-13 19:30:00+00:00,883743.458005539,883743.458005539,1589511.3198290232,882698.295186493,882698.295186493,1388937.57192395,883894.9530672913,883894.9530672913,1561865.4163355122,882698.295186493,882698.295186493,1388937.57192395,802539.0375716982,931772.8277582072
2025-03-14 13:30:00+00:00,912877.8741966401,912877.8741966401,1641916.645901716,911798.3772482605,911798.3772482605,1434727.855745056,913033.1841616516,913033.1841616516,1613358.9805292378,911798.3772482605,911798.3772482605,1434727.855745056,828998.3653251665,938298.8345346311
2025-03-14 14:30:00+00:00,923608.6073280488,923608.6073280488,1661218.476597822,922516.4644980164,922516.4644980164,1451593.2465760496,923765.3223910218,923765.3223910218,1632324.992812563,922516.4644980164,922516.4644980164,1451593.2465760496,838743.8149369445,944196.9256299378
2025-03-14 15:30:00+00:00,920439.2453361665,920439.2453361665,1655517.762141504,919350.8375143738,919350.8375143738,1446615.5132326263,920595.5453982239,920595.5453982239,1626723.9028894398,919350.8375143738,919350.8375143738,1446615.5132326263,835865.4601018057,942846.5635729178
2025-03-14 16:30:00+00:00,920668.3460136568,920668.3460136568,1655930.0161490007,919579.6682028505,919579.6682028505,1446979.2873584607,920824.6760744936,920824.6760744936,1627129.4484687876,919579.6682028505,919579.6682028505,1446979.2873584607,836073.5250197535,945247.5540405674
2025-03-14 17:30:00+00:00,918606.3816505586,918606.3816505586,1652221.409893417,917520.1338095398,917520.1338095398,1443746.2850853954,918762.4417147522,918762.4417147522,1623486.3400991133,917520.1338095398,917520.1338095398,1443746.2850853954,834200.8878424261,943887.5605542674
2025-03-14 18:30:00+00:00,920973.833005539,920973.833005539,1656480.2177490613,919884.795186493,919884.795186493,1447475.7299582232,921130.2030672913,921130.2030672913,1627672.1240952918,919884.795186493,919884.795186493,1447475.7299582232,836350.9625489498,945724.9340492339
2025-03-14 19:30:00+00:00,927579.821691147,927579.821691147,1668362.6934036636,926482.9988913271,926482.9988913271,1457858.299317049,927737.0567507631,927737.0567507631,1639347.8652604532,926482.9988913271,926482.9988913271,1457858.299317049,842350.3969849002,946807.1321447258
2025-03-17 13:30:00+00:00,912955.0179649506,912955.0179649506,1642056.430632057,911875.4301047059,911875.4301047059,1434872.6349035967,913110.3380312806,913110.3380312806,1613499.2858842323,911875.4301047059,911875.4301047059,1434872.6349035967,829068.4258417898,951033.9027202455
2025-03-17 14:30:00+00:00,911122.0960136568,911122.0960136568,1638759.6794387454,910044.6682028505,910044.6682028505,1431996.5482665137,911277.1760744936,911277.1760744936,1610260.482060158,910044.6682028505,910044.6682028505,1431996.5482665137,827403.8006666121,952043.4191966336
2025-03-17 15:30:00+00:00,904020.4411369477,904020.4411369477,1625985.8421910475,902951.3824362488,902951.3824362488,1420839.879348815,904174.5912966614,904174.5912966614,1597709.5065400577,902951.3824362488,902951.3824362488,1420839.879348815,820954.2115366176,951681.5271594267
2025-03-17 16:30:00+00:00,910204.8775840913,910204.8775840913,1637110.2789272172,909128.5306906434,909128.5306906434,1430565.080053774,910359.8375429993,910359.8375429993,1608641.0473959302,909128.5306906434,909128.5306906434,1430565.080053774,826570.8001736485,954171.429988115
2025-03-17 17:30:00+00:00,920324.6949974213,920324.6949974213,1655313.4657388735,919236.4221701355,919236.4221701355,1446475.7405063529,920480.9800600891,920480.9800600891,1626528.212842509,919236.4221701355,919236.4221701355,1446475.7405063529,835761.4276428319,957724.0005140329
2025-03-17 18:30:00+00:00,919289.1389595185,919289.1389595185,1653450.7666040468,918202.0865072937,918202.0865072937,1444848.166966619,919445.2884249573,919445.2884249573,1624697.9214454142,918202.0865072937,918202.0865072937,1444848.166966619,834820.955164021,958521.6255462603
2025-03-17 19:30:00+00:00,912534.9806343232,912534.9806343232,1641302.2684269578,911455.887776825,911455.887776825,1434243.1400864453,912690.2457003479,912690.2457003479,1612762.2194386495,911455.887776825,911455.887776825,1434243.1400864453,828686.9558536196,955323.9018453907
2025-03-18 13:30:00+00:00,884736.247029892,884736.247029892,1591300.0382376404,883689.9142355652,883689.9142355652,1390549.0138088348,884887.8720888977,884887.8720888977,1563631.5181082834,883689.9142355652,883689.9142355652,1390549.0138088348,803440.6698547377,951317.851524205
2025-03-18 14:30:00+00:00,891724.1090217743,892323.8598031623,1603923.4827105722,890669.5412192077,891235.3365550232,1401583.9647179865,891876.6490816955,892800.8629098512,1576193.0266428324,890669.5412192077,891235.3365550232,1401583.9647179865,809786.9144311328,947584.513339485
2025-03-18 15:30:00+00:00,898482.8703361665,899087.0461282356,1616083.761327989,897420.3375143738,897990.5578608705,1412210.3792456952,898636.2953982239,899567.5892434695,1588140.5836680285,897420.3375143738,897990.5578608705,1412210.3792456952,815925.0940895805,948907.4971669775
2025-03-18 16:30:00+00:00,894778.9206749116,895380.671463929,1609427.6169148283,893720.7528586121,894288.548202057,1406394.4145762704,894931.8607363587,895859.2745767215,1581593.13461906,893720.7528586121,894288.548202057,1406394.4145762704,812561.2368072978,947859.3657935687
2025-03-18 17:30:00+00:00,890835.9651695405,891435.1344766243,1602335.2534504728,889782.4440207215,890347.6578822328,1400196.7927500985,890988.3889346009,891911.6724038699,1574623.1333983568,889782.4440207215,890347.6578822328,1400196.7927500985,808980.3189213983,948745.1897476289
2025-03-18 18:30:00+00:00,886989.2063118136,887585.8571176156,1595415.9230290253,885940.2184653017,886502.9138255313,1394150.3748729015,887141.1263766176,888060.3802438359,1567823.1799376637,885940.2184653017,886502.9138255313,1394150.3748729015,805486.7650180856,950088.5065924905
2025-03-18 19:30:00+00:00,882750.6689811859,883344.5447854621,1587791.8838368251,881706.6761374206,882266.5964961243,1387488.151209571,882902.0340456847,883816.8479104616,1560330.6758177902,881706.6761374206,882266.5964961243,1387488.151209571,801637.4052886587,949390.1387897878
2025-03-19 13:30:00+00:00,893518.8086830291,893621.5320480918,1606704.7302305289,892462.1258749694,892759.8522636712,1403980.8059298163,893671.5837435607,894039.5764511704,1579360.0957028212,892462.1258749694,892759.8522636712,1403980.8059298163,811416.8268427872,954762.96026973
2025-03-19 14:30:00+00:00,895466.2809730684,895569.2593430139,1610210.7667645626,894407.3031210634,894705.7945244136,1407045.9061017958,895619.3110384828,895988.3237656237,1582808.1503577824,894407.3031210634,894705.7945244136,1407045.9061017958,813185.4844769391,954820.2137660057
2025-03-19 15:30:00+00:00,901423.1316505586,901526.8900192833,1620922.4900006463,900357.1338095398,900657.965209228,1416405.891453358,901576.9417147522,901949.0744370103,1593338.13387829,900357.1338095398,900657.965209228,1416405.891453358,818595.3840067715,956051.699015338
2025-03-19 16:30:00+00:00,897097.5453849946,897200.7373550987,1613152.6521484465,896036.6451315613,896335.7773353877,1409619.6953203736,897250.7890505677,897620.6561783433,1585691.8138280085,896036.6451315613,896335.7773353877,1409619.6953203736,814666.9680750524,952389.0804919057
2025-03-19 17:30:00+00:00,905325.6507698211,905429.9201401328,1627953.2721208283,904255.0539145202,904557.4183189691,1422555.2807750672,905479.9718356017,905854.1485642075,1600236.7503598628,904255.0539145202,904557.4183189691,1422555.2807750672,822139.5783288216,953684.6860898706
2025-03-19 18:30:00+00:00,903141.4449974213,903245.4283646202,1624025.5913728427,902073.4221701355,902374.928565246,1419122.957418439,903295.4800600891,903668.5127762437,1596375.708337158,902073.4221701355,902374.928565246,1419122.957418439,820155.9238071773,958506.6433229359
2025-03-19 19:30:00+00:00,897566.4093605195,897669.6627243614,1614005.3723407157,896504.9565634461,896804.2729484858,1410362.4225028008,897719.7144198304,898089.8271225572,1586520.6984354123,896504.9565634461,896804.2729484858,1410362.4225028008,815092.7815019917,958013.2109321359
2025-03-20 13:30:00+00:00,908105.5066505586,908210.1400192833,1632967.3052405284,907031.6338095398,907335.090209228,1426924.3553803696,908260.1917147522,908635.8244370103,1605150.8387287827,907031.6338095398,907335.090209228,1426924.3553803696,824664.1910539705,962734.9299567683
2025-03-20 14:30:00+00:00,913756.8703361665,914332.0833757853,1644157.5443551352,912676.3375143738,913064.6209948675,1435854.00335814,913912.2953982239,914309.0030981305,1615148.1730544283,912676.3375143738,913064.6209948675,1435854.00335814,829796.6530546068,962531.5106031781
2025-03-20 15:30:00+00:00,903446.9319893037,904015.3950365519,1625609.0989608925,902378.5491537781,902762.7826388495,1419655.390204361,903601.007052887,903992.3147588971,1596923.602718502,902378.5491537781,902762.7826388495,1419655.390204361,820433.3613363736,959433.3116715355
2025-03-20 16:30:00+00:00,900384.4875312959,901338.2600615557,1620740.5384024056,899319.7137045594,900525.1800220014,1415382.7285923618,900538.1615939026,901108.4958669629,1591591.697944297,899319.7137045594,900525.1800220014,1415382.7285923618,817652.1069906637,956376.5813937373
2025-03-20 17:30:00+00:00,901836.2936302338,902791.5869734819,1623354.055522767,900769.8088888855,901977.1762225629,1417665.0886845249,901990.1577944641,902561.4425756421,1594158.0698620216,900769.8088888855,901977.1762225629,1417665.0886845249,818970.6099307713,955881.3654049226
2025-03-20 18:30:00+00:00,901575.8460136568,902530.8665297565,1622885.458792329,900509.6682028505,901716.6945025923,1417256.3828740227,901729.6760744936,902300.7903387038,1593706.6939258606,900509.6682028505,901716.6945025923,1417256.3828740227,818734.0763134707,956403.5137237612
2025-03-20 19:30:00+00:00,904821.5943199311,905317.653859214,1628711.14999583,903751.591481659,904427.6490505765,1422309.8534093832,904975.8493838196,905050.6448303463,1598847.388463731,903751.591481659,904427.6490505765,1422309.8534093832,821681.8037598579,957671.0276529929
2025-03-21 13:30:00+00:00,889542.9913307343,890811.5857364575,1602230.2248679176,888490.9939169617,889399.7473096595,1399052.671769115,889695.2457919007,890284.3138933679,1572779.5220497083,888490.9939169617,889399.7473096595,1399052.671769115,807806.0644467854,949153.3661533203
2025-03-21 14:30:00+00:00,888172.9319893037,889439.5530216137,1599762.4317160621,887122.5491537781,888029.8673658118,1396897.748002025,888325.007052887,888913.1781664392,1570357.1164863538,887122.5491537781,888029.8673658118,1396897.748002025,806561.8023713474,951802.9901842359
2025-03-21 15:30:00+00:00,896268.1333442841,897546.4143497387,1614347.617088181,895208.2105307312,896124.0087232337,1409631.5515260887,896421.2684054261,897014.7395067712,1584674.9252262446,895208.2105307312,896124.0087232337,1409631.5515260887,813913.7116897559,956113.0547870478
2025-03-21 16:30:00+00:00,894091.6186424408,895366.7646915355,1610431.263566064,893034.2607931823,893947.779017423,1406209.347673865,894244.46870755,894836.5148287315,1580831.5185880053,893034.2607931823,893947.779017423,1406209.347673865,811937.0420534546,956025.3909446193
2025-03-21 17:30:00+00:00,895054.6339012301,896331.1670352857,1612165.8763590332,893996.1411642763,894910.6681775795,1407724.0444512093,895207.6100649721,895800.2866793177,1582534.228426873,893996.1411642763,894910.6681775795,1407724.0444512093,812811.6343636886,955529.5506964995
2025-03-21 18:30:00+00:00,891953.2679649506,893225.3340274731,1606579.6003580564,890898.4301047059,891809.7083387122,1402846.0023369512,892105.8380312806,892696.4841585656,1577050.6950711599,890898.4301047059,891809.7083387122,1402846.0023369512,809995.0322648787,955408.0876716903
2025-03-21 19:30:00+00:00,898444.7063118136,899726.1223575514,1618272.1793680664,897382.2184653017,898300.296687101,1413056.184008094,898598.1263766176,899193.0224962733,1588528.2244672172,897382.2184653017,898300.296687101,1413056.184008094,815890.4342418553,958554.5329296337
2025-03-24 13:30:00+00:00,920171.9806343232,921484.6916934887,1657408.0161600583,919083.887776825,920024.72600839,1447230.3386711797,920328.2457003479,920937.3668261071,1626944.2759503713,919083.887776825,920024.72600839,1447230.3386711797,835622.7353361328,970439.6274812858
2025-03-24 14:30:00+00:00,932085.6819893037,933415.5530216137,1678871.597075178,930983.5491537781,931936.8673658118,1465970.2562623925,932243.507052887,932860.4281664392,1648014.0625151475,930983.5491537781,931936.8673658118,1465970.2562623925,846442.5343957979,971307.1695556942
2025-03-24 15:30:00+00:00,929870.9449974213,931197.6260196606,1674886.811705243,928771.4221701355,929722.420374845,1462488.0535283322,930028.4800600891,930643.9511690637,1644103.576660421,928771.4221701355,929722.420374845,1462488.0535283322,844431.1519959733,970330.7388224811
2025-03-24 16:30:00+00:00,929709.0246559297,931035.4724552075,1674599.8463761986,928609.6926474305,929560.5212354407,1462234.7267308717,929866.53851651,930481.9036150476,1643822.951207248,928609.6926474305,929560.5212354407,1462234.7267308717,844284.0989931817,969206.3586339387
